transaction_id,sender_upi,receiver_upi,amount,location,device_type,hour,is_fraud
TXN00315,user9446@upi,shop3290@upi,4926.21,Lucknow,Mobile,11,0
TXN00692,user9814@upi,shop9736@upi,119.89,Delhi,Mobile,14,0
TXN01504,user2465@upi,shop2728@upi,6529.05,Nagpur,Mobile,19,0
TXN00425,user7932@upi,shop7176@upi,1118.74,Lucknow,Mobile,11,0
TXN00595,user4575@upi,shop8646@upi,4539.15,Jaipur,Desktop,11,0
TXN01964,user4378@upi,shop2807@upi,95830.22,Kolkata,Desktop,1,1
TXN00623,user7147@upi,shop5190@upi,11571.03,Lucknow,Mobile,23,0
TXN01171,user9178@upi,shop4489@upi,9915.49,Bhopal,Desktop,11,0
TXN01044,user9686@upi,shop2567@upi,9287.62,Bhopal,Desktop,12,0
TXN00228,user8354@upi,shop6295@upi,12965.06,Surat,Mobile,11,0
TXN01118,user7750@upi,shop6575@upi,13814.4,Bangalore,Mobile,8,0
TXN01332,user5739@upi,shop3742@upi,18.14,Patna,Tablet,9,0
TXN01316,user6060@upi,shop3028@upi,9662.27,Delhi,Mobile,14,0
TXN00067,user8149@upi,shop9379@upi,1743.53,Patna,Mobile,9,0
TXN00025,user8962@upi,shop2133@upi,14669.99,Jaipur,Desktop,7,0
TXN00145,user5781@upi,shop9337@upi,10584.12,Pune,Desktop,21,0
TXN00537,user3846@upi,shop3885@upi,3555.9,Hyderabad,Desktop,15,0
TXN00812,user2121@upi,shop3988@upi,2057.99,Delhi,Mobile,14,0
TXN01467,user8002@upi,shop2363@upi,11385.29,Patna,Mobile,12,0
TXN00086,user6421@upi,shop9890@upi,6994.21,Mumbai,Mobile,11,0
TXN01661,user8443@upi,shop5227@upi,13788.06,Jaipur,Mobile,9,0
TXN01646,user9097@upi,shop7944@upi,7224.52,Pune,Mobile,14,0
TXN01805,user7836@upi,shop5526@upi,44745.86,Mumbai,Desktop,5,1
TXN01818,user2402@upi,shop5871@upi,65333.21,Chennai,Desktop,3,1
TXN01577,user2660@upi,shop8058@upi,7385.77,Delhi,Mobile,18,0
TXN01145,user8938@upi,shop9379@upi,4190.57,Indore,Mobile,7,0
TXN00363,user6697@upi,shop2943@upi,2685.32,Jaipur,Mobile,7,0
TXN01612,user5448@upi,shop4390@upi,2769.15,Bangalore,Mobile,13,0
TXN01866,user4285@upi,shop6481@upi,91042.24,Mumbai,Mobile,4,1
TXN01027,user8361@upi,shop1268@upi,565.27,Mumbai,Mobile,15,0
TXN01031,user4976@upi,shop3138@upi,225.33,Surat,Mobile,10,0
TXN01304,user8499@upi,shop3119@upi,14520.8,Jaipur,Desktop,7,0
TXN01356,user4696@upi,shop7943@upi,14367.06,Patna,Mobile,8,0
TXN01731,user5018@upi,shop7194@upi,81631.33,Mumbai,Mobile,1,1
TXN00666,user9975@upi,shop6143@upi,10681.0,Patna,Mobile,8,0
TXN00365,user7948@upi,shop9715@upi,5695.35,Chennai,Mobile,10,0
TXN00078,user2746@upi,shop7965@upi,3290.43,Indore,Tablet,12,0
TXN00028,user8177@upi,shop9479@upi,6777.78,Chennai,Mobile,10,0
TXN01437,user2271@upi,shop1183@upi,10163.97,Bangalore,Mobile,8,0
TXN00526,user1699@upi,shop8552@upi,769.06,Patna,Mobile,17,0
TXN01835,user1354@upi,shop4027@upi,31334.89,Delhi,Mobile,5,1
TXN00056,user2832@upi,shop2232@upi,14176.31,Nagpur,Tablet,12,0
TXN00639,user8835@upi,shop7909@upi,9736.21,Indore,Mobile,7,0
TXN00303,user4960@upi,shop8642@upi,1846.6,Ahmedabad,Mobile,7,0
TXN00719,user1173@upi,shop4913@upi,12721.25,Indore,Tablet,14,0
TXN00625,user9966@upi,shop5140@upi,7121.2,Bangalore,Mobile,14,0
TXN00008,user6925@upi,shop4150@upi,10571.53,Mumbai,Mobile,16,0
TXN00804,user8891@upi,shop9841@upi,3414.66,Delhi,Mobile,10,0
TXN01050,user6340@upi,shop7865@upi,2989.28,Surat,Desktop,9,0
TXN00337,user1969@upi,shop2465@upi,9787.96,Chennai,Mobile,15,0
TXN00048,user2638@upi,shop2200@upi,8069.14,Jaipur,Mobile,19,0
TXN01764,user1783@upi,shop1170@upi,31098.75,Bangalore,Tablet,5,1
TXN00107,user8385@upi,shop4995@upi,11259.64,Lucknow,Mobile,10,0
TXN00350,user4618@upi,shop4590@upi,14360.83,Ahmedabad,Mobile,15,0
TXN01080,user7883@upi,shop8272@upi,11068.26,Mumbai,Mobile,6,0
TXN00239,user7421@upi,shop3112@upi,8929.67,Delhi,Mobile,10,0
TXN00214,user4531@upi,shop9394@upi,1716.12,Pune,Mobile,14,0
TXN01776,user8438@upi,shop3523@upi,87824.56,Mumbai,Tablet,1,1
TXN01139,user4093@upi,shop2140@upi,13422.37,Indore,Mobile,14,0
TXN00794,user5382@upi,shop7479@upi,4076.01,Ahmedabad,Desktop,19,0
TXN01587,user6638@upi,shop9192@upi,214.6,Surat,Mobile,14,0
TXN01583,user6426@upi,shop1517@upi,2413.08,Chennai,Tablet,20,0
TXN01672,user2595@upi,shop6428@upi,6115.23,Nagpur,Mobile,12,0
TXN00524,user2376@upi,shop5240@upi,13762.25,Delhi,Mobile,6,0
TXN00233,user4084@upi,shop6267@upi,9079.04,Jaipur,Mobile,6,0
TXN00645,user5072@upi,shop8895@upi,5192.78,Surat,Mobile,8,0
TXN01508,user6623@upi,shop7176@upi,13653.41,Nagpur,Desktop,10,0
TXN00534,user5602@upi,shop1959@upi,12131.72,Ahmedabad,Mobile,16,0
TXN01942,user7987@upi,shop8288@upi,61671.51,Chennai,Mobile,0,1
TXN00604,user3967@upi,shop5813@upi,1473.07,Bangalore,Desktop,15,0
TXN01330,user4333@upi,shop3332@upi,5605.85,Bangalore,Desktop,12,0
TXN01075,user9730@upi,shop5788@upi,6785.16,Hyderabad,Desktop,20,0
TXN01305,user4483@upi,shop8461@upi,7105.6,Nagpur,Mobile,13,0
TXN00061,user7745@upi,shop5065@upi,4009.42,Indore,Desktop,10,0
TXN01264,user8688@upi,shop6633@upi,6577.28,Jaipur,Mobile,19,0
TXN00093,user6355@upi,shop6529@upi,11420.83,Pune,Mobile,20,0
TXN00667,user4435@upi,shop5760@upi,10302.3,Patna,Mobile,21,0
TXN00281,user3255@upi,shop9674@upi,5510.58,Hyderabad,Mobile,9,0
TXN01114,user5749@upi,shop5778@upi,7948.89,Patna,Mobile,8,0
TXN00360,user5703@upi,shop7698@upi,2707.92,Bangalore,Desktop,21,0
TXN01129,user4277@upi,shop4027@upi,10062.3,Mumbai,Mobile,17,0
TXN01170,user9971@upi,shop3958@upi,13214.64,Surat,Desktop,18,0
TXN00848,user8258@upi,shop6772@upi,13538.25,Jaipur,Tablet,10,0
TXN01522,user7412@upi,shop7407@upi,1086.63,Nagpur,Mobile,15,0
TXN00111,user4937@upi,shop8800@upi,9692.08,Ahmedabad,Mobile,1,0
TXN00043,user9701@upi,shop3579@upi,862.62,Jaipur,Mobile,8,0
TXN00126,user2229@upi,shop3564@upi,50.11,Ahmedabad,Mobile,12,0
TXN00205,user7929@upi,shop1842@upi,14526.3,Lucknow,Mobile,7,0
TXN00053,user5325@upi,shop9280@upi,7333.09,Patna,Tablet,5,0
TXN00546,user6846@upi,shop4657@upi,9986.32,Bhopal,Mobile,10,0
TXN00069,user4228@upi,shop6967@upi,6475.15,Surat,Tablet,14,0
TXN01741,user6978@upi,shop2880@upi,91885.79,Mumbai,Mobile,1,1
TXN01548,user2218@upi,shop5177@upi,3917.51,Surat,Tablet,11,0
TXN00184,user8264@upi,shop8285@upi,14258.82,Bhopal,Mobile,21,0
TXN00138,user1601@upi,shop8451@upi,1330.02,Kolkata,Mobile,21,0
TXN00900,user9784@upi,shop9605@upi,9624.49,Nagpur,Desktop,12,0
TXN00797,user7505@upi,shop2687@upi,1442.35,Patna,Desktop,13,0
TXN00133,user8078@upi,shop6280@upi,9059.67,Mumbai,Mobile,20,0
TXN00081,user9270@upi,shop7991@upi,12460.23,Jaipur,Mobile,8,0
TXN01987,user9007@upi,shop9938@upi,59985.24,Delhi,Mobile,5,1
TXN01541,user4378@upi,shop3641@upi,1326.44,Kolkata,Desktop,4,0
TXN00542,user1975@upi,shop1359@upi,2224.2,Nagpur,Tablet,16,0
TXN01669,user2393@upi,shop1735@upi,8460.45,Indore,Mobile,5,0
TXN00984,user1620@upi,shop8917@upi,10576.19,Delhi,Mobile,20,0
TXN00166,user8916@upi,shop2747@upi,3565.71,Lucknow,Mobile,10,0
TXN00249,user8218@upi,shop8564@upi,11543.88,Indore,Mobile,12,0
TXN00447,user1878@upi,shop6882@upi,14278.11,Ahmedabad,Mobile,17,0
TXN01515,user9189@upi,shop8467@upi,2219.91,Kolkata,Mobile,14,0
TXN00859,user1916@upi,shop6478@upi,5225.47,Bhopal,Mobile,19,0
TXN01212,user3182@upi,shop6296@upi,14616.24,Pune,Mobile,15,0
TXN00098,user7043@upi,shop3749@upi,9092.33,Nagpur,Desktop,16,0
TXN01974,user2210@upi,shop9265@upi,77769.03,Chennai,Mobile,5,1
TXN00738,user9263@upi,shop7877@upi,12399.45,Lucknow,Mobile,12,0
TXN01256,user5930@upi,shop8592@upi,2231.0,Pune,Mobile,8,0
TXN00103,user6590@upi,shop1207@upi,12745.14,Bhopal,Mobile,11,0
TXN00435,user6620@upi,shop2791@upi,10160.32,Bangalore,Tablet,15,0
TXN00075,user4848@upi,shop6085@upi,3377.36,Chennai,Mobile,5,0
TXN01792,user2137@upi,shop3730@upi,34987.55,Chennai,Mobile,0,1
TXN01235,user3916@upi,shop4933@upi,14476.09,Bhopal,Mobile,2,0
TXN00919,user5889@upi,shop6424@upi,13806.57,Mumbai,Mobile,23,0
TXN01712,user8141@upi,shop7251@upi,42802.23,Chennai,Desktop,5,1
TXN01671,user9195@upi,shop4192@upi,4723.94,Pune,Desktop,21,0
TXN01621,user9804@upi,shop2743@upi,10841.81,Nagpur,Mobile,14,0
TXN00763,user9294@upi,shop2744@upi,8383.87,Jaipur,Mobile,20,0
TXN00990,user5981@upi,shop5267@upi,930.65,Ahmedabad,Mobile,13,0
TXN00389,user9954@upi,shop9000@upi,2768.88,Patna,Mobile,14,0
TXN00236,user7108@upi,shop5634@upi,5817.37,Indore,Mobile,13,0
TXN01507,user6452@upi,shop4666@upi,13977.38,Indore,Tablet,6,0
TXN00268,user2033@upi,shop8498@upi,564.39,Chennai,Mobile,8,0
TXN01188,user3374@upi,shop6947@upi,7133.57,Hyderabad,Desktop,2,0
TXN00118,user9751@upi,shop3073@upi,4121.93,Mumbai,Mobile,15,0
TXN01607,user6690@upi,shop6996@upi,6732.75,Nagpur,Mobile,11,0
TXN00674,user4675@upi,shop7371@upi,3571.56,Indore,Desktop,15,0
TXN00250,user3655@upi,shop4271@upi,12020.88,Bangalore,Desktop,5,0
TXN01453,user3032@upi,shop6060@upi,3553.58,Pune,Desktop,14,0
TXN01995,user7082@upi,shop9509@upi,68361.42,Chennai,Desktop,2,1
TXN00095,user6733@upi,shop4673@upi,9755.66,Indore,Tablet,4,0
TXN00034,user2612@upi,shop1993@upi,6045.29,Hyderabad,Desktop,7,0
TXN01464,user8344@upi,shop4299@upi,4085.19,Indore,Mobile,20,0
TXN01668,user6064@upi,shop4075@upi,8279.85,Surat,Tablet,9,0
TXN00449,user9006@upi,shop3740@upi,1249.23,Mumbai,Desktop,9,0
TXN00717,user3435@upi,shop6993@upi,5893.55,Patna,Desktop,15,0
TXN01810,user8436@upi,shop1670@upi,37386.02,Kolkata,Mobile,3,1
TXN01518,user6458@upi,shop3501@upi,12419.99,Chennai,Desktop,19,0
TXN00001,user2824@upi,shop1409@upi,11125.84,Chennai,Mobile,15,0
TXN01376,user1691@upi,shop9125@upi,3298.89,Mumbai,Mobile,15,0
TXN01102,user7786@upi,shop3286@upi,12534.32,Lucknow,Mobile,8,0
TXN01109,user5009@upi,shop1466@upi,1799.13,Kolkata,Mobile,21,0
TXN01227,user9335@upi,shop5469@upi,8453.08,Surat,Mobile,13,0
TXN00083,user9540@upi,shop8939@upi,9404.96,Kolkata,Mobile,15,0
TXN01289,user8244@upi,shop6656@upi,13316.25,Indore,Mobile,16,0
TXN00677,user8259@upi,shop4695@upi,13673.18,Nagpur,Desktop,10,0
TXN01921,user7862@upi,shop4764@upi,65547.38,Delhi,Tablet,1,1
TXN01047,user1706@upi,shop1885@upi,9676.46,Kolkata,Mobile,9,0
TXN00771,user3994@upi,shop4115@upi,7490.0,Chennai,Mobile,9,0
TXN01947,user6157@upi,shop1628@upi,54670.21,Kolkata,Mobile,23,1
TXN01281,user7909@upi,shop4738@upi,2078.54,Pune,Mobile,11,0
TXN01581,user3291@upi,shop6795@upi,11208.9,Mumbai,Mobile,18,0
TXN01489,user6605@upi,shop1486@upi,8788.84,Ahmedabad,Mobile,16,0
TXN00405,user2284@upi,shop9204@upi,11184.39,Hyderabad,Mobile,11,0
TXN01728,user8166@upi,shop1189@upi,70311.53,Kolkata,Mobile,4,1
TXN01299,user4154@upi,shop6919@upi,6820.1,Bangalore,Desktop,17,0
TXN01341,user2270@upi,shop9825@upi,473.9,Bhopal,Desktop,11,0
TXN00105,user5425@upi,shop9817@upi,11621.88,Ahmedabad,Mobile,15,0
TXN00689,user2857@upi,shop7322@upi,3856.29,Nagpur,Mobile,19,0
TXN01306,user2945@upi,shop7694@upi,1663.94,Hyderabad,Mobile,4,0
TXN00827,user1983@upi,shop1979@upi,5339.21,Bangalore,Desktop,16,0
TXN00063,user4728@upi,shop4652@upi,364.73,Chennai,Mobile,9,0
TXN00853,user4635@upi,shop4519@upi,12837.25,Mumbai,Desktop,20,0
TXN01354,user1769@upi,shop5553@upi,13776.69,Jaipur,Mobile,0,0
TXN00224,user6456@upi,shop3754@upi,1154.93,Surat,Mobile,12,0
TXN00146,user4993@upi,shop8483@upi,8273.46,Pune,Mobile,13,0
TXN01089,user6192@upi,shop6633@upi,2227.68,Ahmedabad,Mobile,8,0
TXN00374,user4012@upi,shop9813@upi,7108.05,Bhopal,Mobile,17,0
TXN01421,user8778@upi,shop3601@upi,9059.6,Kolkata,Mobile,12,0
TXN01143,user7623@upi,shop3011@upi,3500.72,Pune,Desktop,9,0
TXN01827,user6428@upi,shop1997@upi,29715.41,Kolkata,Desktop,5,1
TXN01495,user7583@upi,shop3275@upi,394.95,Delhi,Desktop,9,0
TXN01602,user9664@upi,shop7088@upi,3581.4,Kolkata,Mobile,11,0
TXN01271,user1523@upi,shop2043@upi,5072.64,Delhi,Mobile,7,0
TXN00010,user6977@upi,shop3664@upi,5559.01,Chennai,Mobile,15,0
TXN00450,user1535@upi,shop5503@upi,3380.4,Kolkata,Mobile,11,0
TXN00709,user8960@upi,shop8383@upi,4931.91,Surat,Mobile,13,0
TXN00256,user6493@upi,shop3392@upi,2072.62,Kolkata,Tablet,12,0
TXN00883,user9212@upi,shop5519@upi,12180.27,Surat,Mobile,11,0
TXN00390,user1962@upi,shop9584@upi,517.02,Bhopal,Mobile,17,0
TXN00909,user3686@upi,shop3024@upi,1376.96,Nagpur,Mobile,10,0
TXN00925,user9666@upi,shop2436@upi,7260.11,Nagpur,Mobile,16,0
TXN01704,user7658@upi,shop5305@upi,61655.34,Mumbai,Tablet,23,1
TXN01233,user6323@upi,shop3118@upi,3178.39,Mumbai,Desktop,9,0
TXN00461,user5055@upi,shop7434@upi,7346.99,Lucknow,Mobile,14,0
TXN01270,user5273@upi,shop6849@upi,10157.15,Bangalore,Desktop,18,0
TXN01760,user9642@upi,shop1640@upi,46991.19,Mumbai,Mobile,0,1
TXN01169,user9846@upi,shop6133@upi,3009.15,Pune,Mobile,12,0
TXN00959,user8625@upi,shop8709@upi,3483.1,Chennai,Mobile,18,0
TXN00502,user1579@upi,shop7870@upi,3375.48,Chennai,Mobile,15,0
TXN00740,user9835@upi,shop1019@upi,13455.56,Indore,Mobile,11,0
TXN01850,user7292@upi,shop7882@upi,93790.06,Mumbai,Desktop,0,1
TXN00869,user6644@upi,shop1396@upi,11547.52,Bangalore,Tablet,13,0
TXN00732,user1706@upi,shop3095@upi,8606.56,Bangalore,Mobile,12,0
TXN00540,user4584@upi,shop1326@upi,7901.46,Mumbai,Mobile,13,0
TXN01202,user4254@upi,shop2382@upi,6223.3,Bangalore,Mobile,10,0
TXN00698,user2036@upi,shop1745@upi,10516.22,Delhi,Mobile,12,0
TXN01393,user1599@upi,shop4394@upi,3300.7,Chennai,Mobile,9,0
TXN01377,user8643@upi,shop4492@upi,3592.9,Nagpur,Desktop,17,0
TXN01146,user9017@upi,shop9147@upi,3470.02,Bangalore,Mobile,15,0
TXN01032,user2594@upi,shop8474@upi,9172.28,Bhopal,Mobile,17,0
TXN00373,user7244@upi,shop9592@upi,4787.83,Pune,Mobile,10,0
TXN00668,user3913@upi,shop9255@upi,8141.95,Surat,Mobile,7,0
TXN01526,user1149@upi,shop6934@upi,10892.1,Lucknow,Mobile,16,0
TXN00358,user1049@upi,shop4570@upi,8678.89,Mumbai,Mobile,15,0
TXN00968,user8294@upi,shop3886@upi,4627.46,Pune,Mobile,7,0
TXN00784,user3389@upi,shop3450@upi,7100.08,Mumbai,Mobile,12,0
TXN00736,user3979@upi,shop9369@upi,3975.17,Nagpur,Mobile,19,0
TXN01036,user4493@upi,shop1746@upi,8900.35,Hyderabad,Mobile,9,0
TXN00971,user7389@upi,shop8326@upi,2943.04,Surat,Desktop,10,0
TXN01525,user8904@upi,shop5769@upi,13459.3,Chennai,Mobile,16,0
TXN01487,user3993@upi,shop4143@upi,3897.69,Patna,Desktop,11,0
TXN01524,user1886@upi,shop5981@upi,6868.41,Bangalore,Mobile,11,0
TXN01491,user1685@upi,shop2586@upi,3173.91,Indore,Mobile,13,0
TXN01643,user3401@upi,shop6247@upi,2225.22,Ahmedabad,Desktop,16,0
TXN01253,user7471@upi,shop5958@upi,1323.65,Bangalore,Mobile,7,0
TXN01694,user1513@upi,shop7230@upi,945.38,Indore,Mobile,11,0
TXN01750,user2878@upi,shop3947@upi,84723.24,Chennai,Desktop,2,1
TXN01237,user3525@upi,shop2975@upi,4485.21,Indore,Mobile,16,0
TXN00886,user4726@upi,shop7837@upi,3613.01,Bangalore,Mobile,10,0
TXN00080,user9702@upi,shop6198@upi,14251.09,Patna,Mobile,17,0
TXN01173,user6968@upi,shop8577@upi,2224.68,Bangalore,Desktop,16,0
TXN00815,user1134@upi,shop4814@upi,1362.05,Mumbai,Mobile,10,0
TXN01286,user5845@upi,shop7869@upi,6036.02,Surat,Desktop,18,0
TXN00672,user3636@upi,shop5695@upi,10254.02,Bangalore,Desktop,15,0
TXN01532,user8596@upi,shop7260@upi,4135.49,Surat,Mobile,1,0
TXN00058,user1653@upi,shop6862@upi,3159.05,Chennai,Mobile,10,0
TXN00134,user1339@upi,shop5415@upi,8647.94,Indore,Desktop,12,0
TXN01141,user9563@upi,shop2392@upi,1797.08,Pune,Mobile,13,0
TXN00934,user3877@upi,shop4178@upi,4964.42,Hyderabad,Tablet,12,0
TXN01685,user3113@upi,shop8222@upi,5507.32,Bhopal,Mobile,10,0
TXN00824,user3742@upi,shop5523@upi,8774.61,Pune,Desktop,1,0
TXN01215,user1745@upi,shop1087@upi,3812.32,Lucknow,Mobile,21,0
TXN00505,user8620@upi,shop5625@upi,11605.18,Kolkata,Mobile,13,0
TXN01775,user4418@upi,shop9644@upi,61114.19,Bangalore,Desktop,2,1
TXN00348,user6890@upi,shop4871@upi,941.24,Delhi,Mobile,8,0
TXN00387,user5026@upi,shop9180@upi,8264.13,Surat,Mobile,16,0
TXN01025,user3292@upi,shop1584@upi,2904.46,Nagpur,Tablet,9,0
TXN00895,user4014@upi,shop7348@upi,7376.77,Bangalore,Mobile,9,0
TXN00829,user8187@upi,shop4161@upi,330.08,Pune,Mobile,7,0
TXN01893,user6586@upi,shop8111@upi,89259.38,Mumbai,Tablet,4,1
TXN00476,user7022@upi,shop5902@upi,2065.57,Indore,Desktop,18,0
TXN01471,user7628@upi,shop7812@upi,14104.87,Nagpur,Mobile,12,0
TXN01448,user9185@upi,shop2668@upi,10690.84,Indore,Tablet,17,0
TXN01582,user4251@upi,shop2813@upi,2851.61,Mumbai,Mobile,11,0
TXN00653,user6953@upi,shop1889@upi,12250.66,Bhopal,Mobile,13,0
TXN00173,user9697@upi,shop9221@upi,13703.17,Bhopal,Mobile,19,0
TXN01150,user9270@upi,shop5287@upi,8141.15,Indore,Desktop,12,0
TXN00039,user7209@upi,shop1035@upi,14779.78,Kolkata,Tablet,16,0
TXN00714,user4218@upi,shop5312@upi,11005.83,Surat,Mobile,6,0
TXN00091,user1441@upi,shop7455@upi,8882.47,Surat,Mobile,14,0
TXN01937,user2629@upi,shop6690@upi,42783.28,Mumbai,Mobile,3,1
TXN01206,user7028@upi,shop3787@upi,14209.18,Delhi,Mobile,12,0
TXN00876,user3790@upi,shop1984@upi,4267.36,Indore,Mobile,9,0
TXN01352,user1849@upi,shop6292@upi,6493.9,Pune,Mobile,14,0
TXN01890,user4677@upi,shop4370@upi,50346.16,Chennai,Desktop,5,1
TXN01094,user3284@upi,shop2914@upi,4628.15,Pune,Mobile,9,0
TXN01156,user6779@upi,shop5660@upi,4814.04,Mumbai,Mobile,7,0
TXN01782,user4474@upi,shop3467@upi,51754.24,Chennai,Desktop,0,1
TXN01959,user9014@upi,shop7750@upi,74977.75,Mumbai,Mobile,4,1
TXN00500,user2889@upi,shop4742@upi,11114.29,Mumbai,Mobile,18,0
TXN00339,user7504@upi,shop9116@upi,2802.81,Nagpur,Tablet,19,0
TXN01189,user1570@upi,shop1895@upi,10363.33,Indore,Mobile,9,0
TXN00029,user4770@upi,shop4608@upi,117.79,Nagpur,Mobile,9,0
TXN01218,user6198@upi,shop9690@upi,6499.62,Kolkata,Mobile,5,0
TXN01400,user5528@upi,shop4731@upi,1485.15,Delhi,Mobile,12,0
TXN01821,user8557@upi,shop1453@upi,93004.66,Mumbai,Tablet,3,1
TXN00946,user9456@upi,shop3174@upi,3085.75,Mumbai,Mobile,15,0
TXN00170,user3240@upi,shop2591@upi,13552.02,Surat,Mobile,16,0
TXN01405,user9399@upi,shop3445@upi,12983.34,Chennai,Mobile,16,0
TXN01198,user4010@upi,shop8264@upi,11867.38,Bangalore,Mobile,8,0
TXN01254,user1260@upi,shop4083@upi,12886.59,Chennai,Mobile,7,0
TXN01614,user4609@upi,shop5855@upi,10626.74,Jaipur,Mobile,9,0
TXN00913,user6047@upi,shop6071@upi,10955.12,Ahmedabad,Mobile,8,0
TXN00492,user2083@upi,shop6081@upi,10483.15,Nagpur,Tablet,9,0
TXN00954,user8268@upi,shop1831@upi,1959.81,Ahmedabad,Tablet,5,0
TXN01098,user1918@upi,shop6915@upi,5969.39,Nagpur,Desktop,10,0
TXN01033,user2742@upi,shop2870@upi,7462.18,Indore,Mobile,6,0
TXN00588,user4963@upi,shop7102@upi,7336.91,Ahmedabad,Mobile,18,0
TXN00751,user2642@upi,shop4513@upi,7630.07,Indore,Mobile,13,0
TXN00658,user7437@upi,shop4532@upi,6861.12,Indore,Mobile,10,0
TXN00235,user5059@upi,shop8172@upi,14864.88,Jaipur,Mobile,8,0
TXN00733,user3406@upi,shop1916@upi,2503.46,Patna,Mobile,20,0
TXN01989,user2269@upi,shop7155@upi,30182.6,Mumbai,Mobile,5,1
TXN01633,user3672@upi,shop6036@upi,4983.03,Bangalore,Mobile,12,0
TXN01157,user7003@upi,shop6715@upi,12145.21,Lucknow,Mobile,18,0
TXN01470,user4106@upi,shop1068@upi,202.39,Jaipur,Desktop,10,0
TXN01425,user5873@upi,shop7407@upi,9199.28,Indore,Desktop,11,0
TXN01628,user9630@upi,shop3249@upi,10904.2,Indore,Mobile,7,0
TXN00935,user8774@upi,shop1582@upi,9688.33,Ahmedabad,Mobile,11,0
TXN01210,user3391@upi,shop1471@upi,4359.99,Kolkata,Mobile,11,0
TXN01066,user7068@upi,shop8607@upi,10561.49,Mumbai,Desktop,6,0
TXN00109,user5232@upi,shop6576@upi,4202.08,Lucknow,Desktop,9,0
TXN01543,user1001@upi,shop5068@upi,4515.99,Jaipur,Tablet,9,0
TXN00569,user9226@upi,shop9467@upi,12008.75,Surat,Tablet,7,0
TXN01168,user6690@upi,shop2256@upi,9776.54,Kolkata,Mobile,10,0
TXN01175,user7757@upi,shop5373@upi,12357.42,Surat,Mobile,14,0
TXN00891,user6221@upi,shop7783@upi,14418.33,Kolkata,Mobile,19,0
TXN00948,user2426@upi,shop6460@upi,7008.47,Mumbai,Mobile,16,0
TXN01049,user1476@upi,shop8947@upi,7728.41,Delhi,Desktop,15,0
TXN01353,user8644@upi,shop9119@upi,5428.46,Indore,Mobile,15,0
TXN01778,user7556@upi,shop4079@upi,25491.14,Chennai,Mobile,2,1
TXN01447,user7045@upi,shop1719@upi,1019.3,Chennai,Mobile,16,0
TXN00885,user2438@upi,shop7262@upi,7815.56,Surat,Mobile,14,0
TXN01673,user3460@upi,shop1388@upi,8811.76,Pune,Mobile,18,0
TXN00851,user6898@upi,shop8412@upi,6718.02,Pune,Mobile,3,0
TXN00735,user8891@upi,shop3794@upi,3298.26,Pune,Mobile,16,0
TXN00718,user5767@upi,shop3193@upi,6975.87,Jaipur,Mobile,10,0
TXN00455,user2923@upi,shop4882@upi,3156.07,Nagpur,Mobile,10,0
TXN00265,user1266@upi,shop6850@upi,11829.92,Hyderabad,Mobile,14,0
TXN00076,user8784@upi,shop2193@upi,6836.69,Patna,Mobile,8,0
TXN01658,user5907@upi,shop8703@upi,6178.72,Hyderabad,Mobile,14,0
TXN00445,user7286@upi,shop7931@upi,2794.45,Surat,Mobile,19,0
TXN00396,user9625@upi,shop5135@upi,12230.06,Kolkata,Desktop,6,0
TXN00177,user8451@upi,shop7038@upi,10095.7,Surat,Mobile,10,0
TXN01043,user5934@upi,shop6699@upi,6287.6,Jaipur,Mobile,7,0
TXN01736,user7148@upi,shop6137@upi,70684.14,Chennai,Tablet,1,1
TXN01402,user5496@upi,shop4123@upi,10587.58,Bangalore,Tablet,16,0
TXN01381,user5292@upi,shop3855@upi,5103.86,Jaipur,Mobile,8,0
TXN00596,user2676@upi,shop1120@upi,7677.59,Surat,Tablet,17,0
TXN00062,user1634@upi,shop8711@upi,3344.28,Bhopal,Tablet,10,0
TXN01297,user9737@upi,shop4831@upi,5261.55,Kolkata,Mobile,17,0
TXN00873,user2823@upi,shop5999@upi,6756.42,Mumbai,Mobile,15,0
TXN01490,user1155@upi,shop2000@upi,3998.55,Mumbai,Mobile,16,0
TXN01879,user5790@upi,shop3125@upi,68489.91,Chennai,Desktop,5,1
TXN00279,user3068@upi,shop2101@upi,3547.57,Surat,Mobile,11,0
TXN00037,user9856@upi,shop1241@upi,14535.25,Patna,Desktop,9,0
TXN01976,user6114@upi,shop6303@upi,54012.22,Mumbai,Mobile,3,1
TXN00663,user7347@upi,shop6273@upi,7566.61,Pune,Mobile,13,0
TXN01954,user4799@upi,shop5786@upi,73438.06,Chennai,Desktop,3,1
TXN01445,user4502@upi,shop2734@upi,5355.08,Bangalore,Mobile,14,0
TXN00978,user3527@upi,shop5726@upi,14961.87,Surat,Mobile,1,0
TXN01572,user5092@upi,shop9832@upi,12763.15,Bhopal,Mobile,10,0
TXN00739,user1639@upi,shop9706@upi,7554.9,Delhi,Mobile,14,0
TXN00192,user1258@upi,shop3854@upi,3987.86,Bangalore,Desktop,12,0
TXN00920,user3643@upi,shop5659@upi,9170.24,Nagpur,Mobile,13,0
TXN00457,user1972@upi,shop6747@upi,7988.89,Lucknow,Mobile,10,0
TXN00676,user1881@upi,shop1212@upi,11157.61,Chennai,Mobile,16,0
TXN00761,user5661@upi,shop6703@upi,5218.65,Bhopal,Mobile,13,0
TXN01808,user3410@upi,shop8640@upi,74473.85,Kolkata,Tablet,4,1
